1725416720016,83,-80,4,0,20,16,18,16,17,14,17,14,17,13,16,11,15,13,10,14,13,10,14,13,10,14,8,13,8,12,7,11,7,13,10,6,13,10,6,8,5,7,4,7,3,6,3,6,2,5,1,5,0,5,0,4,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,20,14,20,15,19,16,18,17,18,19,18,19,17,20,16,21,16,20,16,21,16,20,16,20,16,20,16,19,17,19,16,19,17,18,18,17,19,16,20,16,21,15,21,16,22
1725416720038,83,-80,4,0,18,-17,18,-16,16,-16,16,-16,15,-15,14,-14,13,-14,12,-14,11,-13,13,10,-13,13,10,-12,9,-11,9,-11,7,-10,7,-9,6,-8,5,-8,4,-7,4,-7,2,-6,2,-6,2,-5,1,-5,1,-6,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-20,15,-19,16,-19,17,-19,18,-18,19,-18,21,-17,22,-16,21,-14,22,-14,22,-15,21,-15,21,-15,21,-15,20,-15,21,-16,20,-15,19,-16,19,-17,19,-17,18,-18,17,-19,18,-19,19,-20,18,-21
1725416720058,83,-80,4,0,27,-16,26,-15,25,-16,22,-14,22,-14,21,-14,20,-14,19,-14,17,-13,16,-13,15,-13,14,-12,13,-11,12,-11,11,-9,11,-8,8,-8,7,-8,5,-7,4,-7,4,-6,3,-6,3,-6,1,-7,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-21,24,-19,25,-18,26,-17,28,-16,29,-14,31,-13,31,-12,32,-11,31,-10,31,-11,30,-11,30,-13,29,-12,29,-11,30,-13,28,-13,28,-14,27,-14,28,-15,27,-17,27,-18,28,-19,28,-19,28,-20,29,-19
1725416720090,83,-80,4,0,21,-14,20,-13,19,-13,17,-13,17,-12,16,-12,15,-12,13,-12,13,-11,12,-12,11,-11,13,10,-10,13,10,-9,9,-9,8,-8,7,-7,5,-7,5,-6,4,-6,3,-6,3,-6,2,-5,2,-5,1,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-17,18,-16,19,-15,20,-14,21,-13,22,-13,24,-12,25,-11,24,-10,24,-10,24,-10,24,-10,23,-11,23,-11,23,-11,23,-12,22,-11,21,-12,21,-13,21,-13,21,-14,21,-16,20,-16,21,-17,22,-17
1725416720101,83,-80,4,0,20,15,18,14,18,13,17,13,17,12,16,11,15,9,14,9,14,8,14,8,13,7,12,7,11,6,13,10,6,13,10,6,9,5,7,4,7,3,6,2,6,1,5,0,5,0,5,0,4,-1,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,10,20,12,20,13,20,14,20,15,19,17,19,18,18,19,17,20,17,19,17,19,17,18,17,18,18,18,17,18,18,17,17,17,18,16,18,15,19,15,20,14,22,14,22,14,22,15,23
1725416720119,83,-80,4,0,6,23,5,23,5,21,5,20,5,19,6,18,5,17,5,15,6,15,6,15,5,13,5,12,4,12,4,11,4,13,10,3,9,3,7,3,7,3,5,3,5,3,4,4,3,4,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,9,21,8,21,7,22,6,23,5,25,4,25,3,25,2,24,2,24,2,25,3,24,3,24,3,24,3,24,3,24,3,24,4,22,5,23,6,23,7,23,8,23,8,24,8,25,9,25,8
1725416720139,83,-80,4,0,16,-14,16,-13,14,-13,14,-13,14,-12,12,-12,12,-12,13,10,-11,9,-11,8,-11,8,-10,8,-10,7,-8,6,-8,6,-8,5,-7,4,-7,3,-6,2,-5,2,-5,2,-5,1,-5,0,-5,-1,-4,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-16,14,-15,15,-14,15,-14,16,-13,18,-13,19,-12,19,-12,19,-10,19,-11,19,-11,18,-11,19,-12,18,-12,18,-11,18,-12,17,-12,17,-12,17,-13,16,-14,16,-15,16,-15,15,-16,16,-17,17,-17,17
1725416720161,83,-80,4,0,3,23,2,23,3,22,3,21,2,20,2,18,2,18,2,16,3,16,3,15,3,14,3,13,2,12,2,12,2,13,10,2,9,2,8,2,7,2,6,3,5,3,4,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,6,21,6,22,5,23,3,23,2,25,1,25,-1,25,-2,25,-2,25,-1,25,-1,24,0,25,0,24,0,24,0,24,0,23,1,23,2,24,3,24,3,24,4,24,5,25,6,26,5,26,5
1725416720177,83,-80,4,0,16,-14,16,-14,15,-13,14,-13,13,-12,13,-12,11,-11,13,10,-11,13,10,-11,9,-11,8,-10,8,-9,8,-8,7,-8,6,-8,5,-6,4,-6,4,-6,3,-5,2,-6,2,-5,1,-4,0,-5,0,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-17,13,-16,14,-15,15,-15,16,-14,17,-14,18,-13,19,-12,19,-12,19,-11,19,-11,18,-12,18,-12,18,-12,18,-11,18,-13,17,-12,16,-13,16,-14,16,-14,16,-15,16,-16,16,-16,16,-17,17,-17
1725416720198,83,-80,4,0,16,-14,16,-13,15,-13,15,-13,14,-11,13,-11,12,-11,13,10,-11,13,10,-11,9,-11,8,-10,8,-9,8,-8,6,-8,6,-7,6,-7,4,-6,3,-6,3,-6,2,-5,2,-5,1,-4,0,-4,-1,-5,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-15,14,-14,15,-14,16,-14,17,-13,18,-13,19,-11,19,-11,19,-10,19,-10,20,-10,19,-10,19,-10,19,-11,19,-10,18,-12,18,-12,17,-12,17,-12,17,-13,16,-14,16,-15,16,-16,16,-16,17,-16
1725416720221,83,-80,4,0,21,-4,21,-3,19,-4,19,-3,18,-4,16,-3,16,-4,15,-4,14,-4,13,-4,12,-4,12,-4,11,-4,13,10,-3,9,-3,8,-3,6,-3,5,-3,4,-3,3,-4,3,-3,3,-3,2,-4,1,-4,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-8,20,-6,20,-5,21,-5,21,-3,22,-2,22,-2,22,-1,22,0,22,0,22,0,22,0,22,0,22,-1,22,0,21,-1,21,-1,20,-2,21,-3,21,-4,21,-5,22,-5,22,-6,23,-6,23,-6,24
1725416720240,83,-80,4,0,-22,-7,-21,-7,-19,-7,-19,-7,-18,-6,-17,-5,-16,-5,-15,-4,-15,-4,-14,-3,-13,-3,-12,-3,-12,-3,-11,-3,-9,-2,-8,-2,-7,-1,-7,-1,-6,0,-5,0,-5,0,-5,1,-4,1,-4,2,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,-3,-21,-5,-21,-5,-21,-6,-21,-7,-22,-9,-22,-10,-21,-11,-20,-11,-20,-11,-21,-12,-20,-11,-20,-10,-20,-10,-20,-11,-21,-10,-20,-10,-20,-9,-21,-8,-21,-7,-21,-7,-22,-6,-23,-6,-24,-6,-24,-6,-24,-7
1725416720258,83,-80,4,0,-1,25,0,24,0,23,0,21,0,21,0,19,0,18,1,17,2,16,2,15,1,14,2,13,1,12,1,11,1,13,10,1,9,1,8,1,6,2,5,2,5,2,4,2,3,3,2,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,24,1,25,-1,25,-2,25,-3,26,-5,26,-6,26,-7,26,-7,25,-6,25,-5,25,-5,25,-5,25,-5,24,-4,25,-3,24,-3,24,-2,24,-1,24,0,25,1,26,1,26,2,27,2,27,1
1725416720278,83,-80,4,0,11,-23,11,-22,13,10,-21,9,-21,9,-19,8,-19,7,-17,6,-17,5,-16,4,-16,4,-14,4,-14,3,-13,3,-12,3,-11,2,-9,2,-8,1,-8,0,-7,-1,-6,-1,-5,-2,-4,-3,-4,-3,-4,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-23,13,10,-23,11,-23,12,-23,13,-22,15,-23,16,-22,17,-21,17,-20,17,-21,17,-21,16,-20,16,-21,15,-21,16,-21,14,-21,15,-21,13,-21,12,-22,12,-22,11,-24,11,-24,13,10,-24,13,10,-26
1725416720297,83,-80,4,0,24,7,23,7,22,6,21,6,20,5,19,5,18,5,17,3,16,3,15,2,14,2,14,2,12,2,11,1,13,10,2,9,1,7,1,6,0,5,-1,4,-1,4,-2,4,-2,3,-3,3,-4,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,24,3,24,5,24,6,24,7,25,9,24,13,10,24,11,23,13,24,12,23,12,22,11,23,11,23,11,23,11,23,13,10,23,9,23,9,23,8,23,7,24,6,26,5,26,5,27,6,28
1725416720318,83,-80,4,0,24,-8,23,-7,22,-7,21,-7,20,-7,18,-6,18,-7,16,-7,15,-7,14,-7,13,-6,12,-6,11,-5,13,10,-5,9,-5,8,-4,6,-4,5,-4,4,-4,3,-4,2,-4,2,-4,1,-4,0,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-12,22,-10,23,-9,24,-8,24,-8,25,-7,26,-5,26,-4,27,-3,26,-2,26,-3,25,-3,26,-4,25,-4,25,-4,25,-5,24,-5,24,-5,24,-7,24,-7,24,-8,24,-10,25,-10,26,-11,26,-11,27
1725416720338,83,-80,4,0,-6,24,-6,24,-5,22,-5,21,-5,20,-5,19,-4,18,-3,17,-3,16,-2,16,-2,14,-2,13,-2,12,-2,11,-2,13,10,-1,8,-1,7,0,6,1,5,1,4,2,3,1,2,2,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,24,-4,24,-5,24,-7,24,-8,24,-9,25,-11,25,-11,24,-12,23,-12,23,-11,24,-11,24,-10,24,-10,23,-11,23,-9,23,-9,24,-8,23,-8,24,-7,25,-6,25,-5,26,-5,26,-4,27,-4,27,-5
1725416720356,83,-80,4,0,-4,-26,-3,-25,-4,-24,-4,-22,-4,-21,-4,-21,-4,-19,-4,-18,-4,-17,-4,-16,-4,-14,-3,-14,-4,-13,-3,-12,-3,-10,-2,-9,-3,-7,-3,-6,-3,-5,-3,-4,-4,-3,-3,-2,-4,-2,-4,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-24,-5,-24,-4,-25,-3,-25,-3,-26,-2,-26,-1,-27,0,-27,1,-27,1,-27,1,-28,1,-26,0,-26,0,-27,0,-26,0,-26,-1,-25,-2,-26,-3,-26,-4,-26,-5,-26,-6,-27,-6,-27,-6,-28,-6,-28,-6,-29
1725416720378,83,-80,4,0,11,-24,11,-23,11,-22,13,10,-21,9,-20,9,-18,9,-18,7,-17,6,-16,5,-16,5,-14,5,-13,4,-12,4,-11,4,-10,3,-8,2,-8,2,-6,0,-6,-1,-5,-1,-4,-1,-4,-2,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-23,13,10,-23,13,10,-22,12,-22,13,-22,14,-22,15,-22,16,-22,17,-21,17,-20,16,-21,16,-21,15,-21,15,-22,15,-21,14,-22,14,-22,13,-21,12,-23,12,-23,12,-24,13,10,-25,13,10,-26,11
1725416720396,83,-80,4,0,-25,-9,-24,-10,-22,-9,-22,-8,-21,-8,-20,-7,-19,-7,-18,-6,-17,-6,-16,-5,-16,-5,-14,-5,-13,-5,-12,-3,-10,-3,-9,-3,-7,-3,-6,-2,-5,-1,-4,-1,-4,0,-4,0,-3,1,-2,2,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-6,-24,-8,-23,-8,-24,-10,-23,-11,-24,-12,-24,-13,-23,-14,-23,-14,-22,-15,-23,-14,-22,-14,-23,-13,-23,-14,-23,-13,-24,-12,-23,-12,-23,-11,-24,-10,-24,-9,-25,-9,-26,-8,-27,-8,-28,-8,-28,-8,-27,-9
1725416720417,83,-80,4,0,-1,-26,-1,-25,-1,-24,-1,-23,-1,-22,-1,-21,-1,-19,-2,-19,-1,-18,-3,-17,-2,-16,-2,-14,-2,-13,-1,-13,-1,-11,-1,-9,0,-8,-1,-7,-1,-6,-2,-5,-2,-3,-2,-2,-2,-2,-3,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-24,-2,-24,0,-24,0,-25,1,-25,2,-26,4,-26,5,-26,5,-26,6,-26,5,-26,4,-26,4,-25,3,-26,4,-26,2,-26,2,-26,1,-25,0,-26,0,-26,-1,-26,-2,-27,-2,-27,-3,-29,-3,-28,-2,-29
1725416720442,83,-80,4,0,-8,-22,-8,-21,-8,-20,-8,-19,-7,-18,-7,-17,-7,-16,-7,-15,-6,-14,-7,-14,-6,-12,-6,-12,-5,-11,-4,-10,-3,-9,-3,-8,-3,-7,-2,-6,-2,-4,-2,-4,-3,-3,-2,-2,-3,-1,-2,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-18,-9,-19,-8,-20,-7,-20,-7,-21,-6,-22,-6,-22,-4,-22,-4,-22,-4,-22,-4,-22,-5,-22,-5,-22,-5,-22,-5,-22,-6,-22,-6,-21,-6,-21,-7,-21,-8,-21,-9,-20,-9,-21,-11,-21,-11,-22,-11,-22,-11,-23
1725416720456,83,-80,4,0,-26,-2,-26,-2,-23,-2,-23,-2,-22,-1,-21,-1,-19,-1,-18,0,-17,0,-17,-1,-16,-1,-15,0,-14,-1,-12,-1,-11,-1,-9,-1,-8,-1,-7,0,-5,0,-4,1,-4,0,-3,1,-3,2,-2,2,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-2,-25,-3,-24,-4,-25,-6,-24,-6,-25,-7,-25,-8,-25,-9,-24,-9,-23,-10,-24,-10,-24,-9,-24,-8,-24,-8,-25,-8,-25,-7,-25,-6,-24,-6,-25,-5,-25,-2,-26,-2,-26,-1,-26,-1,-27,-1,-28,-2,-28,-2
1725416720494,83,-80,4,0,20,-16,19,-15,19,-15,17,-13,18,-12,16,-12,15,-12,14,-11,15,-11,13,-11,12,-10,11,-9,13,10,-8,13,10,-8,9,-6,8,-5,6,-5,5,-4,4,-4,3,-4,2,-4,1,-3,0,-3,-1,-3,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-17,17,-14,19,-15,19,-13,21,-14,21,-12,23,-11,23,-11,23,-10,23,-10,22,-10,22,-10,22,-10,21,-12,21,-10,22,-12,20,-11,19,-12,19,-13,19,-14,19,-15,19,-16,20,-17,20,-18,20,-18
1725416720506,83,-80,4,0,-17,17,-18,18,-15,16,-16,16,-15,15,-14,14,-13,14,-12,14,-11,12,-11,12,-11,11,-10,11,-10,13,10,-9,8,-8,8,-7,6,-6,5,-4,5,-4,4,-3,4,-2,3,-1,3,0,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,18,-16,18,-17,17,-18,16,-18,15,-20,16,-20,15,-21,14,-21,13,-20,13,-21,13,-21,14,-20,14,-20,14,-20,14,-19,14,-19,15,-17,14,-18,16,-16,17,-16,17,-16,18,-16,18,-17,20,-17,20,-18
1725416720518,83,-80,4,0,-26,-1,-25,-1,-24,0,-23,-1,-22,-1,-22,-1,-20,0,-19,0,-19,0,-18,0,-17,-1,-13,-2,-14,0,-13,-1,-12,-1,-10,-1,-9,-1,-8,0,-6,0,-5,1,-4,1,-4,1,-3,2,-2,2,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,-24,-1,-25,-3,-24,-3,-24,-5,-25,-6,-25,-7,-25,-8,-25,-8,-25,-9,-24,-9,-24,-8,-24,-7,-24,-7,-24,-6,-24,-6,-24,-5,-24,-4,-24,-3,-24,-2,-24,-1,-25,0,-26,0,-27,1,-28,0,-28,0
1725416720536,83,-80,4,0,-25,-17,-26,-17,-23,-15,-23,-16,-22,-16,-21,-15,-20,-14,-19,-13,-18,-12,-18,-12,-17,-11,-16,-11,-15,-11,-13,-10,-11,-10,-10,-8,-9,-7,-8,-6,-7,-5,-6,-4,-6,-3,-6,-2,-6,-1,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-11,-23,-14,-22,-14,-23,-16,-21,-16,-22,-19,-21,-19,-20,-20,-19,-20,-19,-20,-20,-20,-20,-19,-21,-19,-20,-19,-21,-19,-20,-18,-21,-18,-20,-17,-23,-17,-23,-16,-24,-15,-25,-15,-25,-14,-28,-14,-28,-15,-28,-16
1725416720556,83,-80,4,0,20,17,20,17,18,15,18,16,17,15,16,15,16,14,15,13,14,12,14,11,13,11,12,11,12,11,9,9,9,9,7,7,6,6,6,5,5,4,5,3,5,3,5,2,4,1,4,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,18,14,17,14,17,16,16,16,17,18,15,19,15,20,14,20,14,19,15,19,14,19,15,18,16,18,15,19,15,18,15,17,15,16,17,16,17,16,18,15,20,15,20,15,22,14,23,15,23,17
1725416720576,83,-80,4,0,17,-19,16,-18,16,-18,16,-16,15,-17,15,-16,14,-15,13,-15,13,-14,12,-13,12,-12,11,-11,13,10,-11,13,10,-10,9,-9,8,-8,7,-7,6,-7,4,-6,4,-6,3,-6,3,-5,3,-6,2,-5,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-17,13,-15,14,-15,15,-15,16,-15,16,-14,17,-14,18,-13,18,-13,18,-12,19,-12,18,-12,18,-13,18,-13,17,-13,17,-14,16,-13,16,-14,15,-15,15,-16,14,-17,14,-18,15,-19,16,-19,17,-20
1725416720596,83,-80,4,0,2,25,1,25,2,24,1,23,1,22,1,22,1,21,1,20,0,19,1,19,0,18,0,16,0,16,-1,14,-1,13,-1,12,-1,11,-1,13,10,0,9,0,8,1,7,1,7,1,6,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,19,2,19,1,20,0,20,0,21,-2,22,-3,21,-2,22,-3,21,-3,22,-3,22,-3,22,-3,22,-2,21,-2,21,-2,21,-1,21,0,21,2,21,2,21,4,23,4,23,4,25,4,26,4
1725416720618,83,-80,4,0,-25,0,-25,0,-23,0,-23,-1,-23,0,-22,-1,-21,0,-20,0,-20,-1,-20,0,-18,-1,-18,0,-17,-1,-16,-1,-14,-2,-13,-2,-12,-1,-11,-1,-10,-1,-9,0,-9,-1,-9,0,-8,0,-7,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,3,-18,1,-18,1,-19,-1,-19,-1,-20,-2,-21,-3,-20,-3,-20,-4,-20,-4,-21,-4,-20,-4,-21,-3,-21,-4,-21,-4,-20,-3,-21,-3,-20,-2,-21,-1,-21,0,-22,1,-22,2,-23,2,-25,3,-25,2,-26,2
1725416720636,83,-80,4,0,-12,24,-12,22,-11,22,-11,21,-11,20,-11,20,-11,19,-10,19,-10,18,-10,17,-9,16,-10,15,-9,15,-9,14,-8,13,-7,12,-7,11,-6,13,10,-5,9,-5,9,-5,8,-5,8,-4,7,-4,7,-4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,17,-8,16,-9,16,-10,17,-11,17,-12,17,-13,17,-14,16,-14,16,-14,16,-15,16,-14,16,-14,16,-14,16,-14,16,-13,17,-13,16,-12,17,-11,18,-11,19,-10,19,-9,21,-9,22,-10,23,-10,24,-11
1725416720656,83,-80,4,0,26,-13,26,-12,25,-13,25,-11,25,-12,23,-12,23,-12,22,-11,22,-11,21,-11,20,-9,19,-9,19,-8,18,-8,17,-7,16,-6,14,-6,13,-7,12,-6,11,-6,13,10,-5,13,10,-5,13,10,-5,9,-5,8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-10,17,-9,19,-9,19,-8,20,-8,21,-7,22,-7,23,-6,22,-5,23,-5,23,-5,23,-5,23,-5,23,-5,22,-5,23,-6,22,-6,22,-7,22,-8,21,-10,22,-12,22,-12,23,-14,25,-14,26
1725416720676,83,-80,4,0,7,24,7,24,7,23,7,23,7,22,7,21,6,21,6,20,5,19,5,19,5,18,5,18,4,17,4,16,3,15,3,14,3,13,2,12,2,11,2,11,3,13,10,2,9,2,9,1,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,6,16,5,17,5,18,5,19,4,20,3,20,2,21,2,21,1,21,1,22,1,21,1,21,1,22,1,21,2,21,2,20,3,20,4,21,6,20,6,21,7,21,8,22,8,23,8,24,8
